aspect_ratio,compactness,extent,solidity,border_irregularity,equiv_diameter,ellipse_ratio,lesion_area,perimeter,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,filename
0.7916666666666666,0.6196045947254476,0.7046690386680988,0.901079484079577,1.162231258166597,283.17708796297933,1.2893514039434029,62980.5,1130.1879414319992,0.7636799516231707,2.6155852151227736,3.4504116096955046,4.703949488269533,8.772496058921082,6.013170770326623,9.247705595773484,data/HAM10000_images_part_2/ISIC_0033438.jpg
0.5466666666666666,0.28737072014428333,0.4140921409214092,0.6088862323171946,1.1245038922833441,241.5891155053552,2.2924440292787223,45840.0,1415.8132693767548,0.3578401957906641,0.8820261299147095,1.4000224771713605,1.7799974473684745,3.39014683640574,2.2791754091603784,3.8963515182671986,data/HAM10000_images_part_2/ISIC_0032726.jpg
1.2448979591836735,0.19127948483654403,0.2683706925393108,0.4972970292119228,1.2189922760150016,159.79219577350753,1.1307404951312432,20054.0,1147.8132679462433,0.40627315629685806,1.2842858519010352,1.0789849749660712,1.8742172114247173,-3.969965492783927,-2.866416939733474,-3.3637398208018947,data/HAM10000_images_part_2/ISIC_0029460.jpg
1.3735408560311284,0.662021983851994,0.7373816426185779,0.9391746281334017,1.1496001366327118,291.8469334850093,1.420615869645683,66896.0,1126.856985926628,0.7682754136639293,2.4873114206442644,4.206582082979015,5.865184822011198,-9.948756458274117,-7.11049893858726,-9.996045902510401,data/HAM10000_images_part_2/ISIC_0030131.jpg
0.9090909090909091,0.5825880635206745,0.6558209647495362,0.8918288183165662,1.1917252842705301,134.17514875260184,1.2328767391673965,14139.5,552.2569206953049,0.7734894933811431,2.9957218247740043,3.7318824006362106,4.968753088941286,9.23741632017076,6.5483812121860545,-9.89533169538531,data/HAM10000_images_part_2/ISIC_0030657.jpg
1.1363636363636365,0.551735782065834,0.6974454545454546,0.9030014124293785,1.2338386948832967,220.9996206247162,1.1768663144418827,38359.5,934.7077113389969,0.7773830942888006,2.9198637282854882,3.7304368667011945,6.358090957583037,9.983368346221104,7.817284946385666,9.997170725560915,data/HAM10000_images_part_2/ISIC_0029306.jpg
1.2251655629139073,0.6097643492690656,0.6881331662788617,0.9091038070465831,1.1688456296051815,156.4464245946325,1.1839907437123676,19223.0,629.411248922348,0.7757655558445357,3.1780308109116815,3.526241558559011,5.867033349097962,9.99679537464834,-8.326636037337511,9.895180447822327,data/HAM10000_images_part_2/ISIC_0031549.jpg
0.23777777777777778,0.11311645320871423,0.2704361370716511,0.3370476782109023,1.1221890428906243,128.76136350539676,1.3917120656718536,13021.5,1202.7422025203705,-0.34474472664092015,-0.6613458989907552,-0.36766561400936854,-0.3090118951702581,-0.6471835922787218,-0.6335837550834695,0.9096771073407183,data/HAM10000_images_part_2/ISIC_0032040.jpg
1.4413145539906103,0.3414290122032668,0.6729060574085118,0.7823620927234742,1.3984579004045952,236.69619018361203,1.4931669240439676,44002.0,1272.5971009731293,0.7426195470973286,2.5046041200148954,3.5114223474731063,4.65435561497274,8.720427978886791,6.388116548451612,-9.379623995859555,data/HAM10000_images_part_2/ISIC_0031561.jpg
0.9514563106796117,0.6584626376226328,0.6176276335777029,0.9291261653612413,1.1303935613418152,267.28299163161364,1.3292777435187255,56109.0,1034.7981119155884,0.7664302419347697,2.6211672072478853,3.562359033574301,5.156901176162929,-9.694095685810684,-7.810619451082824,-9.412602027233865,data/HAM10000_images_part_2/ISIC_0032068.jpg
0.6947368421052632,0.6925985202017361,0.6906521353889775,0.942960489705064,1.1090525945637193,222.76131036770246,1.5752814241063524,38973.5,840.9087218046188,0.7457297243742765,2.2088520664239373,4.092952779955865,5.472021149711234,9.96909579638168,-7.269730495078942,9.809220121142369,data/HAM10000_images_part_2/ISIC_0033376.jpg
1.3333333333333333,0.06139769841365382,0.34933333333333333,0.35069585166071143,2.096232761181038,346.54286006123476,1.4295752267821638,94320.0,4393.703867435455,0.18360229561768368,1.1600537314562167,1.4676947870065293,1.2538121605727428,2.970428061361368,2.3132646641997874,2.6614550989444226,data/HAM10000_images_part_2/ISIC_0033410.jpg
2.0905923344947737,0.05897950098175087,0.23892276422764228,0.30644242263990734,1.8951298138151733,228.87607557205806,3.206078889468551,41142.5,2960.736270546913,0.4945192699294578,1.7687020254226493,2.2837916552108157,2.2789985447021017,4.605265423436246,3.2167424772485664,-4.924822648338958,data/HAM10000_images_part_2/ISIC_0031207.jpg
0.8249027237354085,0.581860888034173,0.6355076719770942,0.8956285566476979,1.1590207667616295,209.96647169597105,1.5662356674066675,34625.0,864.7493422031403,0.7309803541240099,2.2120102561882056,3.2230480800816363,4.1022667261686,7.768018220602718,5.221846314889686,8.544736706483837,data/HAM10000_images_part_2/ISIC_0029448.jpg
1.3576388888888888,0.4536166142172173,0.6579195083830633,0.8673870794015033,1.3096526899794576,307.13270446306103,1.4930332875135939,74087.0,1432.621486067772,0.7491410987088154,2.385407864286782,4.026974580806801,6.063969345928917,-9.979384404081452,-7.5705655036666135,9.974437079256957,data/HAM10000_images_part_2/ISIC_0030119.jpg
0.9125475285171103,0.656020856918794,0.6708650190114068,0.9195839124391939,1.1582504562111493,232.19674528685897,1.062254364890555,42345.0,900.6315922737122,0.7903834851927951,4.165552093608207,4.136865419341716,6.705992858742927,9.99677692583127,9.074801937338819,-9.999915517327167,data/HAM10000_images_part_2/ISIC_0031213.jpg
0.927710843373494,0.4703515722318622,0.5645351970653175,0.8503620484215213,1.2680730647909189,203.3322352133764,1.3760442558808936,32471.5,931.4183880090714,0.7611017532309967,2.677367829978973,3.559697724925876,5.246854773772109,-9.519329380259542,-6.61556064261796,-9.70914703371679,data/HAM10000_images_part_2/ISIC_0033404.jpg
0.6641414141414141,0.5418129335516066,0.6288262856703921,0.8872856842861111,1.1774659589695282,288.76587579603404,1.4902716182741593,65491.0,1232.4549658298492,0.7442026398642291,2.392129228245615,3.2417515632696445,4.319095745417209,8.158250056147786,5.556872452781239,-8.382448697984506,data/HAM10000_images_part_2/ISIC_0033362.jpg
1.0929487179487178,0.5581138162380566,0.6698952928791638,0.8988428918245736,1.2325815262724114,301.24025662681964,1.0835985002026753,71271.5,1266.7808653116226,0.7844846155191545,3.5796969658742337,3.8129551169387126,6.3191421487867965,-9.983769768958787,-8.158219416039419,9.993245157223951,data/HAM10000_images_part_2/ISIC_0031575.jpg
1.8355704697986577,0.4809356433572964,0.6041526078794646,0.8771169646634455,1.2127593785502946,354.1034693211734,1.9196623639531267,98480.5,1604.118959903717,0.6976196476453428,1.888586751362204,3.4252568275585324,4.764813752583512,-8.965388323944135,-5.7823863796348,-8.970690445533318,data/HAM10000_images_part_2/ISIC_0034182.jpg
0.9906976744186047,0.7242015894247849,0.7113440331913964,0.9404700040418038,1.1122853480496842,203.65915498521704,1.0932552890518121,32576.0,751.8376554250717,0.789093468260446,3.7500421195248648,3.8135973131974032,6.135228746072743,-9.970946681296676,-8.107443576048217,9.984932257395862,data/HAM10000_images_part_2/ISIC_0033835.jpg
1.5685279187817258,0.20472335091372765,0.5212984410165427,0.6794420237878577,1.6701665405791628,201.0067423572675,1.7117979613333751,31733.0,1395.6509230136871,0.693383119381158,2.063748788760975,3.2085311172698363,4.274231151614891,8.208101819945917,-6.006776921973069,-8.120378413804016,data/HAM10000_images_part_2/ISIC_0032295.jpg
0.8256130790190735,0.23834366152805675,0.5493205996348953,0.7872133408078973,1.702453615488018,278.8831970380206,1.310507007050309,61085.0,1794.6113812923431,0.7689289357331301,2.9513645198727088,4.568005375695014,5.009179290470748,9.608408924877487,6.487635064174974,9.788164473611785,data/HAM10000_images_part_2/ISIC_0031944.jpg
0.7928571428571428,0.5292534971633291,0.6588088088088088,0.8946119005199257,1.2084904488191472,342.51651769139926,1.4989174068162445,92141.0,1479.1067686080933,0.7479114860786724,2.3131355602493673,3.8144445243712957,5.2326592864721135,9.566829466941236,6.710929719602202,9.860058920573337,data/HAM10000_images_part_2/ISIC_0030482.jpg
0.8955223880597015,0.8104219589116174,0.7118781094527363,0.9657063314632809,1.0731484400796316,120.72602481894037,1.1524352374623568,11447.0,421.30360317230225,0.7895242934711044,3.3015915563856324,4.13411682869702,6.939879487294823,9.998814060014034,8.575255337790017,9.999174794779394,data/HAM10000_images_part_2/ISIC_0031950.jpg
1.9947089947089947,0.0873163164936177,0.3477537787882615,0.46539823258172663,1.98380953200411,177.6202861703027,1.989695178971301,24778.5,1888.4032315015793,0.5836858284949163,2.0097564067274543,2.2236760246715916,2.304710858734747,4.645944230221679,3.3158856329479307,-4.831298425406408,data/HAM10000_images_part_2/ISIC_0030496.jpg
0.9560439560439561,0.7099323590287341,0.6880289250978906,0.9348880116708144,1.1171266963246271,166.55923817207525,1.1000151253047683,21788.5,621.0264713764191,0.7908077605759658,3.4984461848812516,5.094532232336947,7.172603054619699,-9.999978440825998,8.909494503047117,9.999787028535696,data/HAM10000_images_part_2/ISIC_0031788.jpg
0.92018779342723,0.41275979260134926,0.5757401552170164,0.832862662208285,1.3614236338495689,174.9388055785633,1.346838171963799,24036.0,855.4356333017349,0.7624204636819631,2.616156357343533,3.576879408655334,5.4010030556352255,-9.792370290295372,-6.813044805688031,-9.670968720050324,data/HAM10000_images_part_2/ISIC_0032281.jpg
0.9598214285714286,0.5747815354315099,0.5935215946843854,0.8603030804653052,1.1392468611416129,190.77284698486284,1.4624955578394427,28584.0,790.5239454507828,0.7263213723954023,2.230722107568278,3.065651800965,4.227939665703918,8.197659627245175,-7.43613168738881,-7.924730856925828,data/HAM10000_images_part_2/ISIC_0034196.jpg
1.150753768844221,0.3991021522427952,0.6698860020627153,0.8503950442749049,1.4294972160054675,394.3027316515045,1.2507071870780462,122109.5,1960.819528579712,0.7752590127105113,2.8345917076509615,4.150140632791943,5.525974137903401,9.849963204200948,6.949344555521085,-9.94716468405777,data/HAM10000_images_part_2/ISIC_0033821.jpg
0.5714285714285714,0.3605057267849318,0.3960640021604105,0.7802234339672829,1.03663361037948,86.42603652365896,2.445573589053022,5866.5,452.208150267601,0.4912133241027865,1.2721006770994105,1.6155044173092732,2.173458935456714,4.104315676479289,2.9073409991963435,4.473845334179261,data/HAM10000_images_part_2/ISIC_0029879.jpg
1.0449438202247192,0.6623951315721756,0.6271293947082276,0.9390348695219574,1.112076955716319,162.5923511956703,1.6928543627906458,20763.0,627.6122591495514,0.737617516037708,2.114996251324628,5.568014939503177,7.147128857796374,-9.999868437527754,-8.267366153023579,-9.999967366024652,data/HAM10000_images_part_2/ISIC_0033809.jpg
1.167192429022082,0.5783005109844658,0.6745246824111177,0.9203699395067473,1.2301549288806237,317.3835953254711,1.1638987697466003,79115.0,1311.16564142704,0.7852823879415147,3.212575687878947,3.9537618003244024,6.143045248253588,9.986699814092024,-8.542973839186313,-9.976203842217283,data/HAM10000_images_part_2/ISIC_0029689.jpg
1.4870967741935484,0.416512289111885,0.5490168637604087,0.8261556280930821,1.2967176163992635,316.067041432543,1.578433875717473,78460.0,1538.5626100301743,0.708108496009628,2.144973802493408,2.9397448512483955,4.012012229885774,7.491227720340232,5.118414092646626,-8.31423883701624,data/HAM10000_images_part_2/ISIC_0029851.jpg
1.6058823529411765,0.6256342216831265,0.7328566041801335,0.9500258372671154,1.147755903865981,416.19833849062525,1.7266086231739284,136047.5,1653.0651367902756,0.7289667180814041,2.0517516073660866,3.8352664139738555,4.85479132093179,9.196947494168725,6.021636222642044,9.362194930242913,data/HAM10000_images_part_2/ISIC_0031978.jpg
0.7391304347826086,0.45021010193126143,0.44526854219948847,0.8807163091865642,1.024332193514263,74.4430998713769,3.718769544683373,4352.5,348.5512977838516,0.5975282627867593,1.6504593086588841,2.0197946504828375,2.9894839225803485,5.768181320639844,4.33598704928759,5.566356881235217,data/HAM10000_images_part_2/ISIC_0029845.jpg
0.9545454545454546,0.8355748023613252,0.7527705627705628,0.9818623268419996,1.0696570822361264,315.6447861050438,1.1531645622058726,78250.5,1084.8153585195541,0.7921902333675427,3.3059336529634993,4.7051365835011,7.468977712081788,-9.999934009089731,-9.134192325667726,9.999899575274638,data/HAM10000_images_part_2/ISIC_0032530.jpg
1.8760330578512396,0.37588582706240475,0.6124713292314413,0.7781645350047414,1.2821474915625457,292.707297833132,2.1894119779670875,67291.0,1499.8763173818588,0.608477039631107,1.5453696941216988,3.4790026592536014,4.194105404316756,-9.547621481495968,5.996671759288826,-8.026107943597918,data/HAM10000_images_part_2/ISIC_0034141.jpg
0.8648018648018648,0.3833901767892228,0.5738161209859323,0.850413203901576,1.3777896834020114,341.0020837789308,1.5765272332833813,91328.0,1730.160588502884,0.7360344545738449,2.205877202086197,3.4970716050318478,4.649984680106726,9.060186777406152,6.518418242244876,-8.73852783078712,data/HAM10000_images_part_2/ISIC_0030327.jpg
1.4702194357366771,0.43897921127645645,0.6600049461603759,0.8782787359133319,1.3342684405988006,354.5768825026935,1.551178143337949,98744.0,1681.2732883691788,0.7476124365758882,2.251775708635495,4.306928040747108,5.0671235885332475,9.580230151019185,6.293658195535077,-9.77724911635579,data/HAM10000_images_part_2/ISIC_0029676.jpg
0.46,0.24344524159275158,0.5412292002147074,0.6210564568781798,1.2993853331671403,253.35944479650962,1.5531435026679132,50415.5,1613.1929904222488,0.36855943361368304,0.8977026426153082,1.8698534577151904,2.2890806687027774,4.426559824024808,2.8460659811597484,4.683520473491565,data/HAM10000_images_part_2/ISIC_0031039.jpg
1.8404907975460123,0.3647532412965602,0.6335838445807771,0.8148720443965177,1.3207066748410756,397.2295350795104,2.0585014028506663,123929.0,2066.292620897293,0.6429512150693476,1.6934576429667019,2.7222123308224675,3.677826964565455,6.999644434671156,4.7670112720155275,-7.060389402514043,data/HAM10000_images_part_2/ISIC_0031987.jpg
0.8653846153846154,0.6759286543994608,0.6805470085470086,0.9303390741476409,1.1414365610386872,225.14487059446034,1.1959292054722728,39812.0,860.3229352235794,0.7804184893095863,2.97607820987238,4.058479402390856,5.766235053685201,9.935064182395067,7.253931938730796,-9.945442027954202,data/HAM10000_images_part_2/ISIC_0030441.jpg
0.8602941176470589,0.7184179393590011,0.7208160507792861,0.9446532074578156,1.1137667287884843,241.69054688409344,1.3139758669006594,45878.5,895.8204097747803,0.776537641037758,2.766041014378402,4.004393776535388,5.742066212042613,9.905798973019335,7.1252062194051025,-9.995262699743,data/HAM10000_images_part_2/ISIC_0033148.jpg
0.7196969696969697,0.7253511248688292,0.7472886762360447,0.968856978747846,1.093527345801184,327.69459861801033,1.647818227377883,84339.0,1208.7737250328064,0.7541468310664013,2.345403600496311,3.446563943596653,4.825468890610515,8.93070950184354,6.021949284776779,9.513168934150038,data/HAM10000_images_part_2/ISIC_0032256.jpg
1.2045454545454546,0.7075088715599188,0.7135029540689918,0.9413798522709413,1.1288761150969326,138.08244704671574,1.2577358456999326,14975.0,515.7300089597702,0.7836550746740936,2.8874241574015302,4.2350598776600155,6.275623099923319,-9.989378817196545,-7.809986464361782,-9.993137510734602,data/HAM10000_images_part_2/ISIC_0032242.jpg
1.2822222222222222,0.05307890520150527,0.389050645099172,0.5391311309174361,3.004780482798522,358.63468751713344,1.3162352830260018,101017.0,4890.364014625549,0.6722020552559496,2.813424356064658,2.7333058761424365,3.325177340852981,6.358450816705627,4.731939316156785,7.21612292800215,data/HAM10000_images_part_2/ISIC_0031993.jpg
1.1846153846153846,0.7398632949472013,0.6636585636585637,0.9513421483921269,1.0996747701374354,195.09705166938153,1.1911289435405485,29894.5,712.5655761957169,0.7845620949515785,3.1380743507801876,4.054673203248612,5.509626012484871,9.828646611511969,7.106408840256078,9.934077285864566,data/HAM10000_images_part_2/ISIC_0030455.jpg
1.2611940298507462,0.5836317581423504,0.6303707056433807,0.9074244759801039,1.1886767366603204,269.6365848020162,1.5288636385881416,57101.5,1108.815357685089,0.742600341087859,2.2709292028479324,3.8374549909817848,5.0918540243910515,-9.873374392547746,-7.1685946086826515,-9.42530992546782,data/HAM10000_images_part_2/ISIC_0030333.jpg
1.119718309859155,0.5958231478654432,0.6817477190185136,0.892448180895782,1.1708338137796481,139.99407020419113,1.2433287869640233,15392.5,569.7716381549835,0.7740121582687428,2.9110498476434983,3.53317066134706,5.166490867381219,9.699581101917067,7.055747854242627,-9.411426526947206,data/HAM10000_images_part_2/ISIC_0029662.jpg
0.29555555555555557,0.15410599291514443,0.35849624060150376,0.39804096170970615,1.1616669973618226,165.28347670543977,1.3624517978575148,21456.0,1322.7249583005905,-0.0832818992959874,-0.121851547095575,1.2733038220697368,1.992859542063798,4.678877899907096,-2.588361238324805,3.6276494251549547,data/HAM10000_images_part_2/ISIC_0032524.jpg
1.2416452442159382,0.09810705640179619,0.5029964819279673,0.6373065031138205,2.3943856435134867,346.88530241927754,1.2518298766347733,94506.5,3479.250105857849,0.6452259161087945,2.036744401506109,2.8366606771920724,3.7285036077045586,7.2109998931486325,4.775619348197775,-7.120343861370023,data/HAM10000_images_part_2/ISIC_0034155.jpg
0.776255707762557,0.6513646102127285,0.7219446682782702,0.9312106986332219,1.146936610321985,184.99224979277295,1.4046350980755065,26878.0,720.097540140152,0.7624040988240464,2.4952751798798793,3.5529474852845033,4.860403942067598,9.019203762627802,6.110197652097812,9.94043383123209,data/HAM10000_images_part_2/ISIC_0029892.jpg
0.47333333333333333,0.1519004829706532,0.4436202399582681,0.4949482016063322,1.5015604641366214,232.67878863721947,2.041062404031454,42521.0,1875.5432760715485,0.265102151298136,0.7254840088228247,2.4575083382356686,3.26573452278099,-6.292878716549964,-3.6285643707802806,-6.263679684413324,data/HAM10000_images_part_2/ISIC_0031005.jpg
1.2324561403508771,0.7714795234615355,0.7367562589748392,0.9619225204295816,1.088353602809145,245.15319620670158,1.263800798978355,47202.5,876.849847316742,0.7833268067086373,2.860589785045635,4.539279081103413,6.012823763720941,9.981975415332911,7.7299508745840555,9.987538580961198,data/HAM10000_images_part_2/ISIC_0033612.jpg
1.8464285714285715,0.6014955120691774,0.6181680022105555,0.9491615311999491,1.0987656076686028,337.5457211996188,2.362912174871283,89486.0,1367.3077776432037,0.6506539990834994,1.618249727897351,4.398606022412153,5.539335790598832,-9.919558329280939,-6.499857814524731,-9.908629687095884,data/HAM10000_images_part_2/ISIC_0033174.jpg
1.5691318327974277,0.5573098935956551,0.6300109377470876,0.9230988308666648,1.1908350327363058,348.9146538763096,1.6692961399221196,95615.5,1468.3199709653854,0.733256718505449,2.1397594089031333,3.4717680836264497,4.321293347581816,8.218138918341287,5.3919306419391315,8.913832597415858,data/HAM10000_images_part_2/ISIC_0031763.jpg
2.299492385786802,0.5040474781456936,0.6592149348393676,0.9248170535201968,1.1526521541749994,273.6848720284424,2.3209428380080586,58829.0,1211.0579974651337,0.6396461098372797,1.5858885814645485,3.529326946012209,4.587049394634747,9.352053988373656,-6.347725102319485,8.63133948796214,data/HAM10000_images_part_2/ISIC_0031777.jpg
0.8013245033112583,0.6375453118039311,0.6711660554977834,0.9294017336933352,1.1668403487370622,249.90860235009285,1.3011234104200435,49051.5,983.2762516736984,0.7766822419996335,2.746049338930831,4.0098913827985525,5.40527235233163,9.763139020294302,6.824953878218966,-9.898965474933407,data/HAM10000_images_part_2/ISIC_0030469.jpg
1.6533333333333333,0.6739979880426347,0.7282123655913979,0.9501253880013328,1.0993868716777764,185.7186653169336,1.7844417407515754,27089.5,710.6833266019821,0.7237444771856111,2.0056874589471447,4.206662187716291,5.1889234875811505,9.655366027974335,6.2523258196353755,9.833688779740534,data/HAM10000_images_part_2/ISIC_0033160.jpg
1.290858725761773,0.5046920610216064,0.5193281656818803,0.8942439084307012,1.1894688122033754,333.5205184183053,2.043725380185359,87364.5,1474.888513326645,0.6734358857565105,1.7438409585634915,3.561358735031673,4.30717901963697,8.236890648164234,5.197152888935399,-9.11249373788992,data/HAM10000_images_part_2/ISIC_0032518.jpg
0.6984126984126984,0.42986057908822667,0.4401605339105339,0.8679530499733239,1.0344959878771534,78.82921792127563,3.893233501370664,4880.5,377.72286999225616,0.5957502677761846,1.630351025110884,2.0146197996929027,2.8604699187601526,5.404327825787541,3.91719946210377,5.504059572770641,data/HAM10000_images_part_2/ISIC_0034169.jpg
1.387434554973822,0.600434169395762,0.5702953669860713,0.918610571874105,1.09368522185923,191.7099269170818,2.3202104406306856,28865.5,777.2518686056137,0.6402745422637813,1.6037251173232954,3.496722079428536,4.35152393855998,8.357304122646552,5.34615839121442,-8.49341859987562,data/HAM10000_images_part_2/ISIC_0033606.jpg
1.0542986425339367,0.5892854477706309,0.6567203309187657,0.8849706898356537,1.1858688820639258,207.50061461243104,1.3272234514798236,33816.5,849.1929928064346,0.7663466658114597,2.5774238724407064,4.735450927159218,5.941851181878189,-9.979003791205832,-7.848315958401723,9.992621685348198,data/HAM10000_images_part_2/ISIC_0029886.jpg
0.8829787234042553,0.7429933769030654,0.6129197641630352,0.9357205752861755,1.0769241923052304,78.02968347317288,1.2827817734860163,4782.0,284.39191567897797,0.7758946188471443,2.7609726074589602,3.9446358492587157,5.46217387250762,9.914974824383524,7.566852367149178,9.783087868979871,data/HAM10000_images_part_2/ISIC_0031011.jpg
1.3333333333333333,0.04375992884977997,0.34978333333333333,0.35114760681313695,2.4846017584204674,346.7659909277521,1.2714218299090478,94441.5,5207.7252856493,0.1224952214174489,1.1458263595420337,2.2374806686069597,1.9534456050235451,-4.575256481903554,-3.081476543618847,-4.069047293364363,data/HAM10000_images_part_2/ISIC_0029919.jpg
1.1045751633986929,0.8036790469326561,0.7519820551494759,0.9685919948192981,1.0725428804810757,157.3431590754123,1.1852849946900805,19444.0,551.3868638277054,0.7866797473569682,3.284999761834799,3.65084647472145,6.33646004824238,-9.980278421934607,-7.989966168105454,9.997753317198478,data/HAM10000_images_part_2/ISIC_0030290.jpg
1.8433179723502304,0.4799349719932222,0.71301267281106,0.8832839761658401,1.2466940241002205,280.7136598099331,1.7573768577445135,61889.5,1272.9818757772446,0.7109738140849624,2.0066625867816734,3.668543612622733,4.768945432026004,9.505962918380725,-6.334258395711603,-8.955978807591821,data/HAM10000_images_part_2/ISIC_0033941.jpg
